brahmínka	Brahmine	Brahmine	Brahmijn	Брахман	Brahmino	Brahmine	Brahmine	Brahmine	Brahmijn	Brahman	Brahmino	Brahmine
bráhmanka	brother	Bruder	broer	брат	hermano	frère	bratr	Bratři	bratr	bratr	bratr	bratr
buddhistka	Buddhist	Buddhist	Boeddhist	Буддист	Budista	bouddhiste	Buddhist	Buddhist	Buddhist	Buddhist	Buddhist	Buddhist
bezbožnice	wicked	böse	slecht	безнравственный	malvado	méchant	zlý	rozzlobený	špatný	nemorální	zlo	ošklivý
zbožnovatelka	idolatress	Götzendienerin	afgodendienares	Идолотресс	idolatres	idolâtre	zbožňovatelka	Modla	Idolatista	Idolotress	Idolatres	modlářský
zbožšťovatelka	deer	Hirsch	hert	олень	ciervo	cerf	Jelen	Jelen	Jelen	Jelen	Jelen	jelen
darwinistka	Darwinist	Darwinist	Darwinist	Дарвинист	darvinista	Darwiniste	darwinista	darwinista	darwinista	darwinista	darwinista	darwinista
dominikánka	dominican	dominikanisch	Dominicaans	Доминиканский	dominicano	dominicain	Dominikán	Dominikán	Dominikán	Dominikán	Dominikán	Dominikán
antievropanka	anti-European	anti-europäisch	anti-europine	Антивропейский	anti-europeo	anti-européen	anti-evropský	anti-evropský	Anti-europin	Anti-romisky	Anti-europeo	Antievropský
filištínka	Philistine	Philister	Filistijn	Филистимлянка	Filisteo	Philistin	Philistine	Philistine	Philistine	Philistine	Philistine	Philistine
francouzštinářka	Frenchman	Franzose	Fransman	француз	francés	Français	Francouz	Francouz	Francouz	Francouz	francouzština	francouzština
frankistka	Frankist	Frankist	Wankelt	Франкаст	Frankista	Franchiste	Foustic	Foustic	Hand	Francast	Francoista	Zmrzačení
franštinářka	Franan	Franan	Franan	Франан	Franán	Franan	Frannan	Frannan	Francouzská žena	Frandin	Frannán	Rabenan
františkánka	Franciscan	Franziskaner-	Franciscaan	Францискан	franciscano	franciscain	Franciscan	Franciscan	Franciscan	Franciscan	Franciscan	Franciscan
gaullistka	gaullist	Gaullist	Gaullist	Галлистская	gaullista	Gauleliste	Gaullist	Gaullist	Gaullist	Gallista	Gaullista	Gaugelist
germanistka	Germanist	Germanist	Germanist	Германский	Germanista	Allemand	Německo	Německo	Německo	Němec	Německo	Němec
havelka	Havel	Havel	Haken	Гавел	Haval	Avoir	Havel	Havel	Háčkování	Havel	Haval	Mít
hebraistka	hebraist	Hebraist	Hebraïst	Гебраист	hebraista	hébraiste	Hebraista	Hebraista	Hebraista	Hebraista	Hebraista	hebrejština
helénistka	Hellenist	Hellenist	Hellenist	Эллинист	helenista	helléniste	Hellenista	Hellenista	Hellenista	Hellenista	Hellenista	Hellenista
hotentotka	hotentot	Hotentot	hotentot	HOLTENTOT	hotentot	hotentot	Hotentot	Horká tečka	Hotentot	Holtentot	Hototot	HOSTOT
husitka	Hussite	Hussit	Hussite	Гуссит	husita	hussite	Husite	Hussit	Husite	Gusit	Husite	Husite
indiánka	Indian	indisch	Indisch	Индийский	indio	Indien	indický	indický	indonéština	indický	indický	indický
izraelitka	Israelite	Israelit	Israëliet	Израильтянин	israelita	Israélite	Izraelit	Izraelit	Izraelit	izraelský	Izraelit	Izraelit
japončice	Japanese	japanisch	Japans	Японский	japonés	Japonais	japonský	japonský	japonský	japonský	japonský	japonský
jehovistka	Jehovah	Jehova	Jehovah	Иегова	Jehová	Jéhovah	Jehova	Jehova	Jehova	Jehova	Jehova	Jehova
judaistka	judoist	Judoist	judoïstisch	дзюдоист	judoista	judoïste	Judoista	Judoista	Judoic	Judoista	Judoista	Judoista
kalvinistka	Calvinist	Calvinist	Calvinist	Кальвинист	Calvinista	calviniste	kalvínský	kalvínský	kalvínský	kalvínský	Kalvinistický	kalvínský
karmelitka	carmelite	Karmelit	karmeliet	кармелит	carmelita	carmélite	karmelit	Karmelit	Karmelit	Karmelit	Karmelit	karmelit
karmelitánka	Carmelite	Karmelit	Karmeliet	Кармелит	carmelita	Carmélite	Karmelit	Karmelit	Karmelit	Karmelit	Karmelit	Karmelit
kašparka	closet	Wandschrank	kast	шкаф	armario	placard	skříň	Nástěnná skříň	skříň	skříňka	šatník	skříňka
koreanistka	Koreanist	Koreanist	Koreanist	Корейский	Coreano	Coréaniste	Koreanista	Koreanista	Koreanista	korejština	korejština	Koreanstva
labradorka	labrador	Labrador	labrador	Лабрадор	Labrador	Labrador	Labrador	Labrador	Labrador	Labrador	Labrador	Labrador
lazarka	Lazarka	Lazarka	Lazarka	Лазарка	Lazarka	Lazarka	Lazarka	Lazarka	Lazarka	Lazarka	Lazarka	Lazarka
lazaristka	lazarist	Lazaristin	lazarist	Лазарист	lazarista	lazariste	Lazarista	NEMOCNICE	Lazarista	Lazaster	Lazarista	Lazarista
leninistka	Leninist	Leninist	Leninist	Ленинист	Leninista	Léniniste	Leninista	Leninista	Leninista	Leninista	Leninista	Leninista
lumírovkyně	lumirus	Lumirus	lumirus	Lumirus	lumir	lumirus	lumirus	Lumirus	lumirus	Lumirus	Lupt	světlo
luteránka	Luthera	Luthera	Luthera	Лютера	Luthera	Luthera	Luthera	Luthera	Luthera	Luther	Luthera	Luthera
maoistka	Maoist	Maoist	Maoïstisch	Маоист	maoísta	Maoïste	Maoista	Maoista	Maoista	Maoista	Maoista	Maoista
marxistka	Marxist	Marxist	Marxist	Марксист	marxista	marxiste	marxista	marxista	marxista	marxista	marxista	marxista
moonistka	moonist	Mondist	Moonist	лунный	moonista	lune	Moonista	Moonista	Moonista	měsíční	Monista	měsíc
moravistka	Moravian	Mährischer	Moravië	Моравие	moravio	morave	moravský	moravský	Morava	Morava	moravský	moravský
ultramoravistka	ultra-Moravian	Ultra-Moravian	ultra-Moraviaans	Ультравийский	ultra-moravio	ultra-morave	Ultra-moravian	Ultra-moravian	Ultra-moravian	Ultravian	Ultra-moravio	ultramorave
mohamedánka	Mohammedánka	Mohammedánka	Mohammedánka	Мухаммедка	Mohammedánka	Mohammedánka	Mohammedánka	Mohammedánka	Mohammedánka	Mohamed	Mohammedánka	Mohammedánka
neptunistka	neptunist	Neptunist	neptunist	нептунист	neptunista	néptuniste	Neptunista	Neptunista	Neptunista	Neptunista	Neptunista	Neptuista
němčinářka	German	Deutsch	Duits	Немецкий	Alemán	Allemand	Němec	Němec	Němec	Deutsch	Němec	Němec
poněmčovatelka	German	Deutsch	Duits	Немецкий	Alemán	Allemand	Němec	Němec	Němec	Deutsch	Němec	Němec
olympionička	Olympic	olympisch	Olympisch	Олимпийский	olímpico	olympique	olympijský	olympijský	olympijský	olympijský	olympijský	olympijský
onanistka	jerk	Ruck	eikel	придурок	imbécil	secousse	blbec	šokovat	blbec	blbec	blázen	blbec
peronistka	peronist	Peronist	peronist	Перонист	peronista	péroniste	Peronista	Peronista	Peronista	Peronista	Peronista	Peronista
platónovkyně	platonic	platonisch	platonisch	Платонический	platónico	platonique	platonický	Platonický	Platonický	Platonický	Platonický	Platonický
pražanka	Praguer	Praguer	Praguer	Прагер	Praguero	Praguer	Praguer	Praguer	Praguer	Prager	Praguero	Praguer
donkichotka	donkichotka	Donkichotka	Donkichotka	Donkichotka	donkichotka	donkichotka	Donkichotka	Donkichotka	Donkichotka	Donkichotka	Donkichotka	Donkichotka
ruštinářka	Russian	Russisch	Russisch	Русский	ruso	russe	ruština	ruština	ruština	ruština	ruština	ruština
rusistka	Russian	Russisch	Russisch	Русский	ruso	russe	ruština	ruština	ruština	ruština	ruština	ruština
sadistka	sadist	Sadist	sadist	садист	sádico	sadique	sadista	sadista	sadista	sadista	sadistický	sadistický
samaritánka	Samaritan	Samariter	Samaritaan	Самаритянин	samaritano	samaritain	samaritán	samaritán	samaritán	samaritán	samaritán	samaritán
antisionistka	anticionist	Antikionist	antikoon	Винтионист	anticionista	anticonioniste	anticionista	Starožitnost	anti-wit	Windonista	antititionista	antikonialista
sionistka	Zionist	Zionist	Zionist	Сионист	sionista	Sioniste	Sionista	Sionista	Sionista	Sionista	Sionista	Sionista
sparťanka	Spartan	spartanisch	Spartaans	Спартанский	espartano	spartiate	Spartan	Spartan	Spartan	Spartan	Spartan	Spartan
exsparťanka	Expart	Expart	Uitzetten	Провод	Expartarse	Déposer	Extrakta	Ex-Part	Otočení	Drát	Vyprší	Soubor
spartakiádnice	Spartakiad	Spartakiade	Spartakiad	Спартакиад	Espartakiad	Spartakiad	Spartakiad	Spartaciade	Spartakiad	Spartakiads	Spartakiad	Spartakiad
stachanovka	stachanovka	Stachanovka	Stachanovka	Стачановка	stachanovka	Stachanovka	Stachanovka	Stachanovka	Stachanovka	Stacanovka	Stachanovka	Stechanovka
antistalinistka	antistalinist	Antistalinist	antistalinist	антисталиновый	antistalinista	antistaliniste	Antistalinista	Anti-stalinista	Antistalinista	Antistalin	Antistalinista	Antistalinista
stalinistka	Stalinist	Stalinist	Stalinist	Сталинист	Estalinista	Stalinien	Stalinista	Stalinista	Stalinista	Stalinista	Stalinista	Stalinista
tatarka	tartar	Zahnstein	wijnsteen	Тартар	sarro	tartre	zubní kámen	Zubní kámen	zubní kámen	Tartarus	zubní kámen	zubní kámen
titánka	titanium	Titan	titanium	титан	titanio	titane	titan	titan	titan	titan	titan	titan
tomistka	Tomist	Tomist	Tomist	Томист	Tomista	Tomiste	Tomist	Tomist	Tomist	Tomist	Tomista	Tommist
trockistka	Trotskyist	Trotzkist	Trotskist	Троцкист	Trotskista	Trotskyiste	Trockista	Trockista	Trustle	Trockista	Trockista	Trockista
poturčenkyně	prosecutor	Staatsanwalt	aanklager	прокурор	fiscal	procureur	žalobce	Žalobce	žalobce	Žalobce	fiskální	žalobce
vltavanka	Vltavanese	Vltavanese	Vltavanes	Влтаванский	Vltavanés	Vltavanais	Vltavanese	Vltavanese	Vltavanes	Vltavan	Vltavanés	Vltavanese
wagneriánka	wagnerius	Wagnerius	Wagnerius	Вагнериус	Wagnerius	Wagnerus	Wagnerius	Wagnerius	Wagnerius	Wagnerius	Wagnerius	Wagnerus
wikipedistka	wikipedist	Wikipedist	wikipedist	Википедст	wikipedista	wikipédiste	Wikipedist	Wikipedist	Wikipedist	Wikipedist	Wikipedista	Wikipedist
jorkšírka	yorkshire	Yorkshire	Yorkshire	Йоркшир	Yorkshire	Yorkshire	Yorkshire	Yorkshire	Yorkshire	Yorkshire	Yorkshire	Yorkshire
abiturientka	alien	Außerirdischer	buitenaards wezen	инопланетянин	extraterrestre	extraterrestre	mimozemšťan	mimozemský	mimozemšťan	mimozemšťan	mimozemšťan	mimozemský
abolicionistka	abolitionist	Abolitionist	abolitionist	аболиционист	abolicionista	abolitionniste	abolicionista	Abolicionista	abolicionista	abolicionista	abolicionista	abolicionista
absentérka	absentee	Abwesenheit	afwezige	заочный	ausente	absent	Absentee	absence	chybí	Korespondence	chybí	chybí
absolutistka	absolutist	Absolutist	absolutist	абсолютист	absolutista	absolutiste	absolutista	absolutista	absolutista	absolutista	absolutista	absolutista
absolventnice	graduate	Absolvent	afstuderen	выпускник	graduado	diplômé	absolvovat	absolvovat	absolvovat	absolvovat	absolvovat	absolvovat
absolventka	graduate	Absolvent	afstuderen	выпускник	graduado	diplômé	absolvovat	absolvovat	absolvovat	absolvovat	absolvovat	absolvovat
absorbérářka	absorber	Absorber	absorber	поглотитель	amortiguador	absorbeur	absorbér	absorbér	absorbér	absorbér	tlumič	absorbér
abstinentka	abstainer	Abstinenzler	onthoudt	Воздерживающий	abstinente	abstentionniste	abstinent	Abstinence	zapamatovat si	Zdržení se	abstinent	Abstainentist
abstrakcionistka	abstractionist	Abstraktionist	abstractie	абстракционист	abstraccionista	abstractionniste	Abstrakce	Abstrakce	abstrakce	Abstraktik	Abstrakce	Abstrakce
adaptátorka	adaptator	Adaptierin	adaptator	адаптатор	adaptador	adaptateur	adaptátor	Adaptier	adaptátor	Adaptátor	adaptér	adaptér
adaptérka	adapter	Adapter	adapter	адаптер	adaptador	adaptateur	adaptér	adaptér	adaptér	adaptér	adaptér	adaptér
adeptka	adept	geschickt	bedreven	адепт	adepto	expert	Adept	Odesláno	kvalifikovaný	Adept	Adept	expert
adjutantka	adjutant	Adjutant	adjudant	адъютант	ayudante	adjudant	pobočník	pobočník	pobočník	pobočník	asistent	pobočník
administrátorka	administrator	Administrator	beheerder	администратор	administrador	administrateur	správce	Správce	správce	správce	správce	správce
admirálka	admiral	Admiral	admiraal	адмирал	almirante	amiral	admirál	admirál	admirál	Admirál	admirál	admirál
adolescentka	adolescent	Jugendlicher	adolescent	подростка	adolescente	adolescente	puberťák	Teenager	puberťák	teenager	Teen	teenager
preadolescentka	preadolescent	Vordauer	preadolescent	Readolecent	preadolescente	préadolescent	preadolescent	Vytrvalost	preadolescent	Recolecent	nedospělý	Pre-polát
adoptantka	adoptant	Adoptant	adoptie	усыновленный	adoptante	adoptant	adoptant	Adoptant	přijetí	přijat	adopter	adopce
adoptovatelka	adopt	adoptieren	aannemen	усыновить	adoptar	adopter	přijmout	adoptovat	smlouva	Přijmout	adoptovat	přijmout
adresátka	address	die Anschrift	adres	адрес	Dirección	adresse	adresa	adresa	adresa	adresa	Adresa	adresa
adresantka	address	die Anschrift	adres	адрес	Dirección	adresse	adresa	adresa	adresa	adresa	Adresa	adresa
adventistka	adventist	Adventist	Adventist	адвентист	adventista	adventiste	Adventist	Adventist	Adventist	Adventist	Adventist	Adventist
advokátka	lawyer	Anwalt	advocaat	юрист	abogado	avocat	právník	advokát	právník	právník	advokát	právník
aeronautka	aeronaut	Aeronaut	luchtvaart	аэронавт	aeronauta	aéronaute	vzduchoplavec	vzduchoplavec	letectví	vzduchoplavec	vzduchoplavec	vzduchoplavec
afišistka	Afishist	Afishist	Afacht	Афинист	Afisamento	Afishiste	Afishista	Afishista	Čekání	Athenian	Afasion	Afishista
aforistka	aphorist	Aphorist	aforist	афорист	aforista	aphoriste	aphorista	Aphorista	Aferista	Aphorista	Aphorista	aphorista
afrocentristka	Afrocentrist	Afrocentrist	Afrocentrrist	Афроцентрист	Afrocentrista	Afrocentriste	Afrocentrist	Afrocentrist	Afro-centrrist	Afrocentrist	Afrocentrician	Afrocentrist
agentka	agent	Agent	tussenpersoon	агент	agente	agent	činidlo	činidlo	zprostředkovatel	činidlo	činidlo	činidlo
superagentka	superragent	Superragent	overdragend	суперрагент	supervragente	superragent	superragentní	Superragentní	ohromující	Super-ruff	Superdragent	nádherný
agitátorka	agitator	Agitator	agitator	агитатор	agitador	agitateur	míchačka	míchačka	míchačka	míchačka	míchačka	míchadlo
agnostička	agility	Beweglichkeit	wendbaarheid	ловкость	agilidad	agilité	hbitost	hbitost	manévrovatelnost	šikovnost	hbitost	hbitost
agresorka	aggressor	Aggressor	agressor	агрессор	agresor	agresseur	agresor	agresor	agresor	agresor	agresor	agresor
agronomka	agronomist	Agronom	agronoom	агроном	agrónomo	agronome	agronom	agronom	agronom	agronom	agronom	agronom
agropodnikatelka	agropoder	Agropoder	agropoder	агроподер	agropoder	agropodeur	Agropoder	Agropod	Agropoder	Agroproder	Agropoder	Agropoder
agrárnice	agrarian	Agrar	agrarisch	аграрный	agrario	agraire	agrární	Zemědělský	zemědělský	agrární	agrární	agrární
akademistka	academist	Akademist	academist	академист	académico	universitaire	akademik	Akademik	akademik	Akademik	akademický	univerzita
akademička	academic	akademisch	academisch	академический	académico	académique	akademický	akademický	akademický	akademický	akademický	akademický
aktorka	actor	Schauspieler	acteur	актер	actor	acteur de cinéma	herec	herec	herec	herec	herec	herec
reakcionářka	reactionary	reaktionär	reactionair	реакционный	reaccionario	réactionnaire	reakční	reakční	reakční	reakční	reakční	reakční
akcentantka	accent	Akzent	accent	акцент	acento	accent	přízvuk	přízvuk	přízvuk	přízvuk	přízvuk	přízvuk
akceptantka	acceptant	Akzeptanz	aanvaardbaar	приемлемо	aceptante	acceptant	přijatelný	přijetí	přijatelný	přijatelný	akceptor	přijímání
blankoakceptantka	blank	leer	blanco	пустой	vacío	Vide	prázdný	prázdný	prázdný	prázdný	prázdný	Prázdný
akceptovatelka	accepter	Akzente	hekel	прием	accesco	acceptre	accepter	Přízvuk	nemít rád	Recepce	Přístup	přijetí
akcesistka	Accessist	Accessist	Accessoir	Доступ	Accesible	Accessoire	Přístupu	Přístupu	Příslušenství	Přístup	Přístupný	Příslušenství
akcionářka	shareholder	Aktionär	aandeelhouder	акционер	accionista	actionnaire	akcionář	akcionář	akcionář	akcionář	akcionář	akcionář
akméistka	acidist	Säurer	acidist	Вкикисленность	acidista	acide	acidista	Kyselina	acidista	Hličky	Acidista	kyselina
akordantka	chord	Akkord	akkoord	аккорд	acorde	accord	akord	akord	dohoda	akord	akord	OK
akordeonistka	accordionist	Akkordeonist	accordeonist	аккордеонист	acordeonista	accordéoniste	akordeonista	Akordeonista	akordeonista	akordeonista	akordeonista	akordeonista
akrobatka	acrobat	Akrobat	acrobaat	акробат	acróbata	acrobate	akrobat	akrobat	akrobat	akrobat	akrobat	akrobat
aktérka	actor	Schauspieler	acteur	актер	actor	acteur de cinéma	herec	herec	herec	herec	herec	herec
aktovkářka	briefcase	Aktentasche	aktentas	портфель	maletín	mallette	aktovka	Aktovka	aktovka	aktovka	aktovka	aktovka
aktivistka	activist	Aktivist	activist	активист	activista	activiste	aktivista	aktivista	aktivista	aktivista	aktivista	aktivista
akupunkturistka	acupuncturist	Akupunkteur	acupuncturist	иглотерапевт	acupunturista	acupuncteur	Akupunkturista	Akupunctor	Akupunkturista	Akupunkturista	Akupunkturista	Akupunkturista
akvarelistka	watercolor	Aquarell	waterverf	акварель	acuarela	aquarelle	vodové barvy	vodové barvy	vodové barvy	vodové barvy	vodové barvy	vodové barvy
akvaristka	aquarist	Aquaristin	aquariist	аквариум	acuarista	aquarien	Aquarista	Aquarista	Aquarista	akvárium	Aquarista	Vodnář
akvizitorka	aquisitor	Aquisitor	aquisiteur	Аквизитор	agujeroso	coéquipier	Aquisitor	Aquisitor	stupeň	Aquisator	Agujeroso	spoluhráč
akvizitérka	acquisition	Erwerb	acquisitie	приобретение	adquisición	acquisition	získávání	Získávání	získávání	Získávání	získávání	získávání
alarmistka	alarmist	Alarmist	alarmist	паникер	alarmista	alarmiste	alarmista	Alarmista	alarmista	alarmista	alarmista	alarmista
albínka	albino	Albino	albino	Альбинос	albino	albinos	albín	albín	albín	Albín	albín	albín
alergička	allergic	allergisch	allergisch	аллергия	alérgico	allergique	alergický	alergický	alergický	alergie	alergický	alergický
alibistka	alibist	Alibist	alibist	алибист	alibe	alibiste	alibista	Alibista	alibista	Alibista	Alibe	Alibiste
aligátorka	alligator	Alligator	alligator	аллигатор	caimán	alligator	aligátor	aligátor	aligátor	aligátor	aligátor	aligátor
alimentářka	alimentary	Verdaulich	spijsverstendig	пищеваренный	alimenticio	alimentaire	zažívací	Stravitelný	zažívací	stráveno	Jídlo	stravování
alkoholička	alcoholic	alkoholisch	alcoholisch	алкоголик	alcohólico	alcoolique	alkoholik	alkoholik	alkoholik	alkoholik	alkoholik	alkoholik
almužnice	alms	Almosen	aalmoes	милостыня	limosna	aumône	almužna	almužna	almužna	almužna	almužna	almužna
altistka	alto	Alt	alt	Альто	Alto	alto	alt	Starý	alt	Alt	Vysoký	alt
alternativistka	alternative	Alternative	alternatief	альтернатива	alternativa	alternative	alternativní	alternativní	alternativní	alternativní	alternativní	alternativní
alternátka	alternate	wechseln	afwisselend	альтернативный	alterno	alterner	střídat	přepínač	pestrý	alternativní	střídat	střídat
alternantka	alternant	Wechsel	alternatief	альтернант	alternante	alternant	alternativní	Změna	alternativní	Alternativní	střídavý	střídavý
altkařka	altkaler	Altkaler	altkaler	Алкалер	altkaler	altkaler	altkaler	Alt	Altkaler	Alcalon	Altkaler	altkaler
altruistka	altruist	Altruist	altruïst	альтруист	altruista	altruiste	altruista	altruista	altruista	altruista	altruistický	altruistický
altsaxofonistka	altsaxophonist	Altsaxophonist	altsaxofonist	Альтсаксофонист	altsaxofonista	altsaxophoniste	Altsaxofonista	Starý saxofonista	Alto-Saxofonista	Altsopofonista	Altsaxofonista	Altsaxofonista
amantka	amant	amant	amant	Амант	amante	Amant	Amant	Amant	Amant	Amant	milenec	Milenec
amatérka	amateur	Amateur	amateur	любитель	aficionado	amateur	amatér	amatér	amatér	amatér	amatér	amatér
kinoamatérka	cinema amateur	Kino Amateur	bioscoopamateur	кинотеатр	cine amateur	amateur de cinéma	Kino Amatér	Kino Amatér	amatér	kino	Amatérské kino	Lover filmu
radioamatérka	radio	Radio	radio-	радио	radio	radio	rádio	rádio	rádio	rádio	rádio	rádio
ambasadorka	ambassador	Botschafter	ambassadeur	посол	embajador	ambassadeur	velvyslanec	velvyslanec	velvyslanec	velvyslanec	velvyslanec	velvyslanec
amerikanizátorka	Americanizer	Amerikaner	Americanizer	Америкатор	Americanizador	Américain-américain	Americanizer	americký	Americanizer	americký	Americanizer	Američan-Američan
amigistka	amigist	Amigist	amigist	Амигист	amigista	amigiste	Amigist	Amigist	Amigist	Amigist	Příteli	Amigiste
amputářka	amputist	Amputist	amputist	ампутист	amputista	amputiste	Amputista	Amputista	Amputista	Amputista	Amputista	Amputista
anabaptistka	anabaptist	Wiedertäufer	anabaptist	Анабаптист	anabaptista	anabaptiste	Anabaptist	Hráč	Anabaptist	Anabaptist	Anabaptist	Anabaptist
anacionalistka	anationist	Anationist	anationist	Анационист	anacionista	anationiste	ANATISTIC	Antationista	ANATISTIC	Anificationist	ANATISTIC	předek
analfabetka	illiterate	Analphabet	analfabeet	неграмотный	analfabeto	analphabète	negramotný	negramotný	negramotný	negramotný	negramotný	negramotný
analytička	analyst	Analytiker	analist	аналитик	analista	analyste	analytik	analytik	analytik	analytik	analytik	analytik
anarchistka	anarchist	Anarchist	anarchist	анархист	anarquista	anarchiste	anarchista	anarchista	anarchista	anarchista	anarchista	anarchista
anarchokomunistka	anarcho-communist	Anarcho-Kommunist	anarcho-communist	Анархо-Коммунист	anarco-comunista	anarcho-communiste	Anarcho-komunista	Anarcho komunista	Anarcho komunista	Anarcho-komunista	Anarco-comunista	Anarcho-komunista
anarchosyndikalistka	anarchosyndicalist	Anarchosyndicalist	anarchosyndicalist	анаркосиндикалистский	anarquosindicalista	anarchosyndicaliste	Anarchosyndikalista	Anarchosyndikalista	Anarchosyndikalista	Anarkosindicionista	Anarchosindicionista	Anarchosyndikalista
andělíčkářka	angel	Engel	engel	Ангел	ángel	ange	anděl	Anděl	anděl	Anděl	Anděl	anděl
andělika	angelica	Engelwurz	Angelica	Анжелика	angélica	angélique	Angelica	Angelica	Angelica	Angelica	Angelica	andělský
anekdotářka	anecdotist	Anekdotiker	anekdotist	рассказчик анекдотов	anecdotista	anecdoriste	anecdotista	Anekdotický	anecdotista	Vypravěč vtipů	Raconteur	anekdotalista
anestezioložka	anesthesiologist	Anästhesist	anesthesist	Анестезиолог	anestesiólogo	anesthésiste	Anesteziolog	anesteziolog	anesteziolog	Anesteziolog	Anesteziolog	anesteziolog
anglikánka	Anglican	anglikanisch	Anglicaans	Англиканский	anglicano	anglican	anglikánský	anglikánský	anglikánský	anglikánský	anglikánský	anglikánský
anglistka	English	Englisch	Engels	Английский	inglés	Anglais	Angličtina	Angličtina	Angličtina	Angličtina	Angličtina	Angličtina
anglofobka	Anglophob	Anglophob	Anglofob	Англофоб	Anglófobo	Anglophob	Anglophob	Anglophob	Anglophob	Anglofobe	Anglofobe	Anglicky mluvící
anglomanka	Englishman	Engländer	Engelsman	Англо	Anglomance	Angllove	Angličan	Angličané	Angličan	Anglo	Anglomance	Angličtina-styl
animistka	animist	Animist	animist	анимист	animista	animiste	Animist	Animist	Animist	Animist	animistické	Animist
animovatelka	animator	Animator	animator	аниматор	animador	animateur	Animátor	Animátor	Animátor	Animátor	Animátor	Animátor
animátorka	animator	Animator	animator	аниматор	animador	animateur	Animátor	Animátor	Animátor	Animátor	Animátor	Animátor
antagonistka	antagonist	Gegner	antagonist	антагонист	antagonista	antagoniste	antagonista	Oponent	antagonista	antagonista	antagonista	antagonista
antropoložka	anthropologist	Anthropologe	antropoloog	антрополог	antropólogo	anthropologiste	antropolog	antropolog	antropolog	antropolog	antropolog	antropolog
antikvářka	antiquarian	Antiquar	antiquair	антикварный	anticuario	antiquaire	starožitný	Starožitný	starožitný	starožitnost	starožitný	starožitnost
antimoravanka	antimoravian	Antimoravier	Antimoraviaans	антиморавие	antimoravio	antimorave	Antimoravian	Antimoravier	Antimoravian	Anti-Minor	Antimoravio	Antimorave
