batůžek	sweatshorts;shirt.he;shirt;jeans	rucksack;turnbeutel;kindergartenrucksack;kinderrucksack;kinder-rucksack;brustbeutel;kindergartentasche;sportbeutel	rugtasje;rugzak;schoolrugzak;rugzakje;zwemtas;kinderrugzak;schooltasje;gymtasje;rugtas;schooltas	рюкзачок;рюкзачек;рюкзак;ранец;рюкзак-	bolso;bolsito;mochilita;minibolso	cartable;sac;sac-à-dos;mini-sac;sac-à-main	batoh;batoh.;batoh.;batoh;batoh;batůžek;batohy;batoh.;batůžek;tričko;batůžek;batohu.;batůžek;batohu.;svetr	batoh;baťůžek;batohu;batůžek;baťoh;batoh.;batůžku;baťůžku;batohem;batůžek;krosnu;batůžek;batůžek;batůžek;baťůžek;golfáček;krosničku;batoh;batůžek;batůžek;klokánka;batůžek;batůžku;krosničce	batoh;batoh;batůžek;batohu;baťůžek;baťůžku;batohem;batůžek;batůžku;batoh;batoh.;batůžek;batoh.;batůžek;baťůžek;batůžku;baťůžek;batůžek;tašku;baťoh;batůžek;krosnu;batoh;batohu.;batohu;batoh.;batůžek;batoh.;batůžek;batůžek;penálu;aktovku;batůžek	baťůžek;batůžek;batoh;batoh;baťůžek;batůžek;baťoh;batůžek;batoh.;baťoh;baťůžek;batoh;fotobatoh;batoh.;batoh;bágl;bágl;batůžek;batoh.;batoh;cyklobatoh;kufrík;batohu.;fusáček;batůžek;batohový	kabelku;tašku;kabelky;batůžku;kabelkou;batůžek;taštičku;kabelce;baťůžku;taštičkou;kabelku;taštičku;batůžek;kabelky.;batůžkem;taštičkou;batůžek;batoh;batůžek;kabelku.;kabelky.;kabelky-;batohu;psaníčko;baťůžek;taštičce;batoh.	tašku;batohem;batoh;aktovku;taška;batoh;batůžku;batohu;batůžek;batohu;batůžek;pytel;penál;baťůžku;baťůžek;baťoh;pytlík;tašce;aktovce;batůžek;baťůžek;batůžkem;penálu;batoh;baťohem;tašku;aktovky;batohu.;aktovka;sešity;taštička;baťůžku;taštičkou;tašk;kapsičku;batůžku;batůžek;taštičce;baťůžek;kabelky;kabelku;kufr;pudřenku;tašku;kabelce;baťůžek;batůžek;peneženka
bavlnka	snood	stoffblume;filzblume;quiltgarn;opalwolle	sokkengaren;bloemenstof;verloopgaren;tricotstof	пряжа;пайетка;синель	tijerita;picunela	tri-fils;plumetis	tkaničky;bavlnka;šnůrky;bavlnky;šňůrky;bambulkami	krepáku;bavlnka;kytička;ozdůbku;bavlnku;bavlnka;bavlnkou;bavlnka;bavlnky;kytička;rivolky;bavlnka;pedig;korálková;herdule;zdobičkyprkýnka	bavlnku;bavlnka;bavlnka;bavlnek;úplety;krajkovina;bavlnka;bavlnka;softshellu;roláků;krajkoviny	příze;bavlnka;tělovka;nažehlovačka;koulička;rozetka;proužka;bavlnka;vyšívka;batika;bavlnka	šitíčka;bavlnka;bavlnkou;bavlnku;bavlnka;bavlnku;bambulkou;mašlička	bavlnka;bavlnku;bavlnkami;snubáčky;puntíky;krajkový;bavlnka;krajkovaný;volánek
bažinka	lateralis;bàng;hutchinsii			луговина;кустарница	bracera;melera;balsita	foretress	bažinná;bažinka;bažinka;bažinka			křepenka;louka;pastvina;ulicovka;pavučenka;měchýřovka;kotlinka;sněžnísovka;lesnívdovka;pastviska;proužkoocasáleskoptev;kočkakočka;planinka;hřívnatá;batolka;keřovka;bažinka	stezička;bažinka;struhu;čepelatka;závitka;sluku;poháňka;bažinka;koulenka;květilka;jahodka;plovku;mlženka;kočinka;stezička;korytnačka;matračka;bažinka	jestra;bažinka
bebínko		flunsch	tutje		sáqueme			šulína;bebínko;pištu;taťuldu;bebíčko	cumel;bebíčko;dudla;trdýlko;bebínko		bebínko	
bebíčko	lovet	flunsch;schniefnase	tutje;snotter;opaatje;kwakkie;snotje		chichón		bebíčko	šulína;kašlíček;bebínko;pištu;rýmičky;taťuldu;bebíčko;bebíčko;bolístka;rýmičce	tuberák;cumel;bebíčko;dudla;trdýlko;bebíčko;rýmečka;hovínko;kašlíček;bebíčko;lízačku;bebíčko;bebínko;chrchlá;slonbidlo;houbec;bebíčko;umělinu		bebíčko;puchýřek;bouli	
bednička	iron-oxide;semi-molten;silica-rich;semi-melted;graphite	pappkiste;holzkiste;plastikbox;kartoffelkiste;plastikwanne	theekist;koekjestrommel	коробка;коробушка;табуреточка;тумбочка;кадка;кадушка;коробочка;корзинка;табуретка	cajota;huevera;banasta;bandejita;caja		kartridže;bednička;bedničky;třepačka;lámačka;klávesnice;minihubice;napáječka;tvořítky;bednička;bednička;třepačka;kartridže;bednička;bednička	krabici-;bedýnka;krabice;krabici.;bednička;bedýnku;škatuli;krabice;bednička;krabice;bednička;krabiččce;bedničku;krabičky.;krabičky;krabičce;krabič;várnici;bednička;kýbli;plivátko;prkýnka;matračka;kbelíku;bednička	bednička;bedničku;bednička;chlebníku	krabička;skladovka;bednička;bednička;taburetka;bednička;pohovka;bedýnka;krabice;skříňka;sedatka;skříň;bednička;káď;sada;bedýnka;bedýnka;měchačka;krabička;bedna;bednička;bednička;bedýnka;dózička;bedýnka;třínožka;kytička;kazetka;bedna;tubička;klekačka;bednička;bednička;stolička;bednička;židlička	bednička;krabice;bednička;vajíčka;tácku;krabička;krabička;bednička;škatuli;bednička;mističku;mistička;krabice;bedničku;misku;krabici;krabiččce;prkýnka;bednička	
bedrníček		löffelmann			refolio			cahlík;bedrníček			bedrníček	
bedýnka	sucki	obstkiste;holzkiste;kiste		кадка;корзинка;кадушка;грядка;коробушка;коробка		cagette	bedýnka	bedýnku;bedýnka;bedýnka;bedýnku;krabice;bednička;krabici;bedny;bedně;bedna;bednou;krabice;bednu;bedýnky;bedničku;skříni		bedýnka;bedýnka;káď;zahrádka;bedýnka;měchačka;bedýnka;bednička;kytička;bednička;bednička;krabička;skladovka;bedýnka;bednička;bednička;krabice;sada;bedna;bedýnka		bedýnky;ošatky;bedýnku;bedýnce;bedýnka;bedničky;bedničce;rámky
benjamínek		nesthäkchen;nesthäckchen	wielerfamilie;nakomertje					benjamínek;benjamínek	benjamínek;bratrù;jedináček;benjamínek			
besídka	dash-8;dash-8			конкурсно-игровая;конкурсно-игровая	fiestecita;fiestecita;kermés;kermés	kermesse;kermesse	posluchárna;posluchárna;besídka;besídka;wikiverzita;wikiverzita			celodružinová;celodružinová;celotáborová;celotáborová;besídka;besídka	besídku;besídku;párty;párty;besídka;besídka;besídce;besídce;drakiády;drakiády;besídka;besídka	besídky;besídky;besídce;besídce;drakiády;drakiády;tancovačky;tancovačky;besídku;besídku;besídka;besídka;akcičky;akcičky
bečička		wernz						bečička				
bichirek			lubbockii;odoneli						bichirek;phillyrea;scaphydra;bichirek			
